,Entity,Code,Day,Human cases with highly pathogenic avian influenza A/H5N1 (monthly),yyyy_mm
9237,United Kingdom,GBR,2008-01-07,0,2008-01
9238,United Kingdom,GBR,2008-01-08,0,2008-01
9239,United Kingdom,GBR,2008-01-09,0,2008-01
9240,United Kingdom,GBR,2008-01-10,0,2008-01
9241,United Kingdom,GBR,2008-01-11,0,2008-01
9242,United Kingdom,GBR,2008-01-12,0,2008-01
9243,United Kingdom,GBR,2009-01-01,0,2009-01
9244,United Kingdom,GBR,2009-01-02,0,2009-01
9245,United Kingdom,GBR,2009-01-03,0,2009-01
9246,United Kingdom,GBR,2009-01-04,0,2009-01
9247,United Kingdom,GBR,2009-01-05,0,2009-01
9248,United Kingdom,GBR,2009-01-06,0,2009-01
9249,United Kingdom,GBR,2009-01-07,0,2009-01
9250,United Kingdom,GBR,2009-01-08,0,2009-01
9251,United Kingdom,GBR,2009-01-09,0,2009-01
9252,United Kingdom,GBR,2009-01-10,0,2009-01
9253,United Kingdom,GBR,2009-01-11,0,2009-01
9254,United Kingdom,GBR,2009-01-12,0,2009-01
9255,United Kingdom,GBR,2010-01-01,0,2010-01
9256,United Kingdom,GBR,2010-01-02,0,2010-01
9257,United Kingdom,GBR,2010-01-03,0,2010-01
9258,United Kingdom,GBR,2010-01-04,0,2010-01
9259,United Kingdom,GBR,2010-01-05,0,2010-01
9260,United Kingdom,GBR,2010-01-06,0,2010-01
9261,United Kingdom,GBR,2010-01-07,0,2010-01
9262,United Kingdom,GBR,2010-01-08,0,2010-01
9263,United Kingdom,GBR,2010-01-09,0,2010-01
9264,United Kingdom,GBR,2010-01-10,0,2010-01
9265,United Kingdom,GBR,2010-01-11,0,2010-01
9266,United Kingdom,GBR,2010-01-12,0,2010-01
9267,United Kingdom,GBR,2011-01-01,0,2011-01
9268,United Kingdom,GBR,2011-01-02,0,2011-01
9269,United Kingdom,GBR,2011-01-03,0,2011-01
9270,United Kingdom,GBR,2011-01-04,0,2011-01
9271,United Kingdom,GBR,2011-01-05,0,2011-01
9272,United Kingdom,GBR,2011-01-06,0,2011-01
9273,United Kingdom,GBR,2011-01-07,0,2011-01
9274,United Kingdom,GBR,2011-01-08,0,2011-01
9275,United Kingdom,GBR,2011-01-09,0,2011-01
9276,United Kingdom,GBR,2011-01-10,0,2011-01
9277,United Kingdom,GBR,2011-01-11,0,2011-01
9278,United Kingdom,GBR,2011-01-12,0,2011-01
9279,United Kingdom,GBR,2012-01-01,0,2012-01
9280,United Kingdom,GBR,2012-01-02,0,2012-01
9281,United Kingdom,GBR,2012-01-03,0,2012-01
9282,United Kingdom,GBR,2012-01-04,0,2012-01
9283,United Kingdom,GBR,2012-01-05,0,2012-01
9284,United Kingdom,GBR,2012-01-06,0,2012-01
9285,United Kingdom,GBR,2012-01-07,0,2012-01
9286,United Kingdom,GBR,2012-01-08,0,2012-01
9287,United Kingdom,GBR,2012-01-09,0,2012-01
9288,United Kingdom,GBR,2012-01-10,0,2012-01
9289,United Kingdom,GBR,2012-01-11,0,2012-01
9290,United Kingdom,GBR,2012-01-12,0,2012-01
9291,United Kingdom,GBR,2013-01-01,0,2013-01
9292,United Kingdom,GBR,2013-01-02,0,2013-01
9293,United Kingdom,GBR,2013-01-03,0,2013-01
9294,United Kingdom,GBR,2013-01-04,0,2013-01
9295,United Kingdom,GBR,2013-01-05,0,2013-01
9296,United Kingdom,GBR,2013-01-06,0,2013-01
9297,United Kingdom,GBR,2013-01-07,0,2013-01
9298,United Kingdom,GBR,2013-01-08,0,2013-01
9299,United Kingdom,GBR,2013-01-09,0,2013-01
9300,United Kingdom,GBR,2013-01-10,0,2013-01
9301,United Kingdom,GBR,2013-01-11,0,2013-01
9302,United Kingdom,GBR,2013-01-12,0,2013-01
9303,United Kingdom,GBR,2014-01-01,0,2014-01
9304,United Kingdom,GBR,2014-01-02,0,2014-01
9305,United Kingdom,GBR,2014-01-03,0,2014-01
9306,United Kingdom,GBR,2014-01-04,0,2014-01
9307,United Kingdom,GBR,2014-01-05,0,2014-01
9308,United Kingdom,GBR,2014-01-06,0,2014-01
9309,United Kingdom,GBR,2014-01-07,0,2014-01
9310,United Kingdom,GBR,2014-01-08,0,2014-01
9311,United Kingdom,GBR,2014-01-09,0,2014-01
9312,United Kingdom,GBR,2014-01-10,0,2014-01
9313,United Kingdom,GBR,2014-01-11,0,2014-01
9314,United Kingdom,GBR,2014-01-12,0,2014-01
9315,United Kingdom,GBR,2015-01-01,0,2015-01
9316,United Kingdom,GBR,2015-01-02,0,2015-01
9317,United Kingdom,GBR,2015-01-03,0,2015-01
9318,United Kingdom,GBR,2015-01-04,0,2015-01
9319,United Kingdom,GBR,2015-01-05,0,2015-01
9320,United Kingdom,GBR,2015-01-06,0,2015-01
9321,United Kingdom,GBR,2015-01-07,0,2015-01
9322,United Kingdom,GBR,2015-01-08,0,2015-01
9323,United Kingdom,GBR,2015-01-09,0,2015-01
9324,United Kingdom,GBR,2015-01-10,0,2015-01
9325,United Kingdom,GBR,2015-01-11,0,2015-01
9326,United Kingdom,GBR,2015-01-12,0,2015-01
9327,United Kingdom,GBR,2016-01-01,0,2016-01
9328,United Kingdom,GBR,2016-01-02,0,2016-01
9329,United Kingdom,GBR,2016-01-03,0,2016-01
9330,United Kingdom,GBR,2016-01-04,0,2016-01
9331,United Kingdom,GBR,2016-01-05,0,2016-01
9332,United Kingdom,GBR,2016-01-06,0,2016-01
9333,United Kingdom,GBR,2016-01-07,0,2016-01
9334,United Kingdom,GBR,2016-01-08,0,2016-01
9335,United Kingdom,GBR,2016-01-09,0,2016-01
9336,United Kingdom,GBR,2016-01-10,0,2016-01
9337,United Kingdom,GBR,2016-01-11,0,2016-01
9338,United Kingdom,GBR,2016-01-12,0,2016-01
9339,United Kingdom,GBR,2017-01-01,0,2017-01
9340,United Kingdom,GBR,2017-01-02,0,2017-01
9341,United Kingdom,GBR,2017-01-03,0,2017-01
9342,United Kingdom,GBR,2017-01-04,0,2017-01
9343,United Kingdom,GBR,2017-01-05,0,2017-01
9344,United Kingdom,GBR,2017-01-06,0,2017-01
9345,United Kingdom,GBR,2017-01-07,0,2017-01
9346,United Kingdom,GBR,2017-01-08,0,2017-01
9347,United Kingdom,GBR,2017-01-09,0,2017-01
9348,United Kingdom,GBR,2017-01-10,0,2017-01
9349,United Kingdom,GBR,2017-01-11,0,2017-01
9350,United Kingdom,GBR,2017-01-12,0,2017-01
9351,United Kingdom,GBR,2018-01-01,0,2018-01
9352,United Kingdom,GBR,2018-01-02,0,2018-01
9353,United Kingdom,GBR,2018-01-03,0,2018-01
9354,United Kingdom,GBR,2018-01-04,0,2018-01
9355,United Kingdom,GBR,2018-01-05,0,2018-01
9356,United Kingdom,GBR,2018-01-06,0,2018-01
9357,United Kingdom,GBR,2018-01-07,0,2018-01
9358,United Kingdom,GBR,2018-01-08,0,2018-01
9359,United Kingdom,GBR,2018-01-09,0,2018-01
9360,United Kingdom,GBR,2018-01-10,0,2018-01
9361,United Kingdom,GBR,2018-01-11,0,2018-01
9362,United Kingdom,GBR,2018-01-12,0,2018-01
9363,United Kingdom,GBR,2019-01-01,0,2019-01
9364,United Kingdom,GBR,2019-01-02,0,2019-01
9365,United Kingdom,GBR,2019-01-03,0,2019-01
9366,United Kingdom,GBR,2019-01-04,0,2019-01
9367,United Kingdom,GBR,2019-01-05,0,2019-01
9368,United Kingdom,GBR,2019-01-06,0,2019-01
9369,United Kingdom,GBR,2019-01-07,0,2019-01
9370,United Kingdom,GBR,2019-01-08,0,2019-01
9371,United Kingdom,GBR,2019-01-09,0,2019-01
9372,United Kingdom,GBR,2019-01-10,0,2019-01
9373,United Kingdom,GBR,2019-01-11,0,2019-01
9374,United Kingdom,GBR,2019-01-12,0,2019-01
9375,United Kingdom,GBR,2020-01-01,0,2020-01
9376,United Kingdom,GBR,2020-01-02,0,2020-01
9377,United Kingdom,GBR,2020-01-03,0,2020-01
9378,United Kingdom,GBR,2020-01-04,0,2020-01
9379,United Kingdom,GBR,2020-01-05,0,2020-01
9380,United Kingdom,GBR,2020-01-06,0,2020-01
9381,United Kingdom,GBR,2020-01-07,0,2020-01
9382,United Kingdom,GBR,2020-01-08,0,2020-01
9383,United Kingdom,GBR,2020-01-09,0,2020-01
9384,United Kingdom,GBR,2020-01-10,0,2020-01
9385,United Kingdom,GBR,2020-01-11,0,2020-01
9386,United Kingdom,GBR,2020-01-12,0,2020-01
9387,United Kingdom,GBR,2021-01-01,0,2021-01
9388,United Kingdom,GBR,2021-01-02,0,2021-01
9389,United Kingdom,GBR,2021-01-03,0,2021-01
9390,United Kingdom,GBR,2021-01-04,0,2021-01
9391,United Kingdom,GBR,2021-01-05,0,2021-01
9392,United Kingdom,GBR,2021-01-06,0,2021-01
9393,United Kingdom,GBR,2021-01-07,0,2021-01
9394,United Kingdom,GBR,2021-01-08,0,2021-01
9395,United Kingdom,GBR,2021-01-09,0,2021-01
9396,United Kingdom,GBR,2021-01-10,0,2021-01
9397,United Kingdom,GBR,2021-01-11,0,2021-01
9398,United Kingdom,GBR,2021-01-12,0,2021-01
9399,United Kingdom,GBR,2022-01-01,1,2022-01
9400,United Kingdom,GBR,2022-01-02,0,2022-01
9401,United Kingdom,GBR,2022-01-03,0,2022-01
9402,United Kingdom,GBR,2022-01-04,0,2022-01
9403,United Kingdom,GBR,2022-01-05,0,2022-01
9404,United Kingdom,GBR,2022-01-06,0,2022-01
9405,United Kingdom,GBR,2022-01-07,0,2022-01
9406,United Kingdom,GBR,2022-01-08,0,2022-01
9407,United Kingdom,GBR,2022-01-09,0,2022-01
9408,United Kingdom,GBR,2022-01-10,0,2022-01
9409,United Kingdom,GBR,2022-01-11,0,2022-01
9410,United Kingdom,GBR,2022-01-12,0,2022-01
9411,United Kingdom,GBR,2023-01-01,0,2023-01
9412,United Kingdom,GBR,2023-01-02,0,2023-01
9413,United Kingdom,GBR,2023-01-03,0,2023-01
9414,United Kingdom,GBR,2023-01-04,0,2023-01
9415,United Kingdom,GBR,2023-01-05,2,2023-01
9416,United Kingdom,GBR,2023-01-06,0,2023-01
9417,United Kingdom,GBR,2023-01-07,2,2023-01
9418,United Kingdom,GBR,2023-01-08,0,2023-01
9419,United Kingdom,GBR,2023-01-09,0,2023-01
9420,United Kingdom,GBR,2023-01-10,0,2023-01
9421,United Kingdom,GBR,2023-01-11,0,2023-01
9422,United Kingdom,GBR,2023-01-12,0,2023-01
9423,United Kingdom,GBR,2024-01-01,0,2024-01
9424,United Kingdom,GBR,2024-01-02,0,2024-01
9425,United Kingdom,GBR,2024-01-03,0,2024-01
9426,United Kingdom,GBR,2024-01-04,0,2024-01
9427,United Kingdom,GBR,2024-01-05,0,2024-01
9428,United Kingdom,GBR,2024-01-06,0,2024-01
9429,United Kingdom,GBR,2024-01-07,0,2024-01
9430,United Kingdom,GBR,2024-01-08,0,2024-01
9431,United Kingdom,GBR,2024-01-09,0,2024-01
9432,United Kingdom,GBR,2024-01-10,0,2024-01
9433,United Kingdom,GBR,2024-01-11,0,2024-01
9434,United Kingdom,GBR,2024-01-12,0,2024-01
9435,United Kingdom,GBR,2025-01-01,0,2025-01
9436,United States,USA,1997-01-01,0,1997-01
9437,United States,USA,1997-01-02,0,1997-01
9438,United States,USA,1997-01-03,0,1997-01
9439,United States,USA,1997-01-04,0,1997-01
9440,United States,USA,1997-01-05,0,1997-01
9441,United States,USA,1997-01-06,0,1997-01
9442,United States,USA,1997-01-07,0,1997-01
9443,United States,USA,1997-01-08,0,1997-01
9444,United States,USA,1997-01-09,0,1997-01
9445,United States,USA,1997-01-10,0,1997-01
9446,United States,USA,1997-01-11,0,1997-01
9447,United States,USA,1997-01-12,0,1997-01
9448,United States,USA,1998-01-01,0,1998-01
9449,United States,USA,1998-01-02,0,1998-01
9450,United States,USA,1998-01-03,0,1998-01
9451,United States,USA,1998-01-04,0,1998-01
9452,United States,USA,1998-01-05,0,1998-01
9453,United States,USA,1998-01-06,0,1998-01
9454,United States,USA,1998-01-07,0,1998-01
9455,United States,USA,1998-01-08,0,1998-01
9456,United States,USA,1998-01-09,0,1998-01
9457,United States,USA,1998-01-10,0,1998-01
9458,United States,USA,1998-01-11,0,1998-01
9459,United States,USA,1998-01-12,0,1998-01
9460,United States,USA,1999-01-01,0,1999-01
9461,United States,USA,1999-01-02,0,1999-01
9462,United States,USA,1999-01-03,0,1999-01
9463,United States,USA,1999-01-04,0,1999-01
9464,United States,USA,1999-01-05,0,1999-01
9465,United States,USA,1999-01-06,0,1999-01
9466,United States,USA,1999-01-07,0,1999-01
9467,United States,USA,1999-01-08,0,1999-01
9468,United States,USA,1999-01-09,0,1999-01
9469,United States,USA,1999-01-10,0,1999-01
9470,United States,USA,1999-01-11,0,1999-01
9471,United States,USA,1999-01-12,0,1999-01
9472,United States,USA,2000-01-01,0,2000-01
9473,United States,USA,2000-01-02,0,2000-01
9474,United States,USA,2000-01-03,0,2000-01
9475,United States,USA,2000-01-04,0,2000-01
9476,United States,USA,2000-01-05,0,2000-01
9477,United States,USA,2000-01-06,0,2000-01
9478,United States,USA,2000-01-07,0,2000-01
9479,United States,USA,2000-01-08,0,2000-01
9480,United States,USA,2000-01-09,0,2000-01
9481,United States,USA,2000-01-10,0,2000-01
9482,United States,USA,2000-01-11,0,2000-01
9483,United States,USA,2000-01-12,0,2000-01
9484,United States,USA,2001-01-01,0,2001-01
9485,United States,USA,2001-01-02,0,2001-01
9486,United States,USA,2001-01-03,0,2001-01
9487,United States,USA,2001-01-04,0,2001-01
9488,United States,USA,2001-01-05,0,2001-01
9489,United States,USA,2001-01-06,0,2001-01
9490,United States,USA,2001-01-07,0,2001-01
9491,United States,USA,2001-01-08,0,2001-01
9492,United States,USA,2001-01-09,0,2001-01
9493,United States,USA,2001-01-10,0,2001-01
9494,United States,USA,2001-01-11,0,2001-01
9495,United States,USA,2001-01-12,0,2001-01
9496,United States,USA,2002-01-01,0,2002-01
9497,United States,USA,2002-01-02,0,2002-01
9498,United States,USA,2002-01-03,0,2002-01
9499,United States,USA,2002-01-04,0,2002-01
9500,United States,USA,2002-01-05,0,2002-01
9501,United States,USA,2002-01-06,0,2002-01
9502,United States,USA,2002-01-07,0,2002-01
9503,United States,USA,2002-01-08,0,2002-01
9504,United States,USA,2002-01-09,0,2002-01
9505,United States,USA,2002-01-10,0,2002-01
9506,United States,USA,2002-01-11,0,2002-01
9507,United States,USA,2002-01-12,0,2002-01
9508,United States,USA,2003-01-01,0,2003-01
9509,United States,USA,2003-01-02,0,2003-01
9510,United States,USA,2003-01-03,0,2003-01
9511,United States,USA,2003-01-04,0,2003-01
9512,United States,USA,2003-01-05,0,2003-01
9513,United States,USA,2003-01-06,0,2003-01
9514,United States,USA,2003-01-07,0,2003-01
9515,United States,USA,2003-01-08,0,2003-01
9516,United States,USA,2003-01-09,0,2003-01
9517,United States,USA,2003-01-10,0,2003-01
9518,United States,USA,2003-01-11,0,2003-01
9519,United States,USA,2003-01-12,0,2003-01
9520,United States,USA,2004-01-01,0,2004-01
9521,United States,USA,2004-01-02,0,2004-01
9522,United States,USA,2004-01-03,0,2004-01
9523,United States,USA,2004-01-04,0,2004-01
9524,United States,USA,2004-01-05,0,2004-01
9525,United States,USA,2004-01-06,0,2004-01
9526,United States,USA,2004-01-07,0,2004-01
9527,United States,USA,2004-01-08,0,2004-01
9528,United States,USA,2004-01-09,0,2004-01
9529,United States,USA,2004-01-10,0,2004-01
9530,United States,USA,2004-01-11,0,2004-01
9531,United States,USA,2004-01-12,0,2004-01
9532,United States,USA,2005-01-01,0,2005-01
9533,United States,USA,2005-01-02,0,2005-01
9534,United States,USA,2005-01-03,0,2005-01
9535,United States,USA,2005-01-04,0,2005-01
9536,United States,USA,2005-01-05,0,2005-01
9537,United States,USA,2005-01-06,0,2005-01
9538,United States,USA,2005-01-07,0,2005-01
9539,United States,USA,2005-01-08,0,2005-01
9540,United States,USA,2005-01-09,0,2005-01
9541,United States,USA,2005-01-10,0,2005-01
9542,United States,USA,2005-01-11,0,2005-01
9543,United States,USA,2005-01-12,0,2005-01
9544,United States,USA,2006-01-01,0,2006-01
9545,United States,USA,2006-01-02,0,2006-01
9546,United States,USA,2006-01-03,0,2006-01
9547,United States,USA,2006-01-04,0,2006-01
9548,United States,USA,2006-01-05,0,2006-01
9549,United States,USA,2006-01-06,0,2006-01
9550,United States,USA,2006-01-07,0,2006-01
9551,United States,USA,2006-01-08,0,2006-01
9552,United States,USA,2006-01-09,0,2006-01
9553,United States,USA,2006-01-10,0,2006-01
9554,United States,USA,2006-01-11,0,2006-01
9555,United States,USA,2006-01-12,0,2006-01
9556,United States,USA,2007-01-01,0,2007-01
9557,United States,USA,2007-01-02,0,2007-01
9558,United States,USA,2007-01-03,0,2007-01
9559,United States,USA,2007-01-04,0,2007-01
9560,United States,USA,2007-01-05,0,2007-01
9561,United States,USA,2007-01-06,0,2007-01
9562,United States,USA,2007-01-07,0,2007-01
9563,United States,USA,2007-01-08,0,2007-01
9564,United States,USA,2007-01-09,0,2007-01
9565,United States,USA,2007-01-10,0,2007-01
9566,United States,USA,2007-01-11,0,2007-01
9567,United States,USA,2007-01-12,0,2007-01
9568,United States,USA,2008-01-01,0,2008-01
9569,United States,USA,2008-01-02,0,2008-01
9570,United States,USA,2008-01-03,0,2008-01
9571,United States,USA,2008-01-04,0,2008-01
9572,United States,USA,2008-01-05,0,2008-01
9573,United States,USA,2008-01-06,0,2008-01
9574,United States,USA,2008-01-07,0,2008-01
9575,United States,USA,2008-01-08,0,2008-01
9576,United States,USA,2008-01-09,0,2008-01
9577,United States,USA,2008-01-10,0,2008-01
9578,United States,USA,2008-01-11,0,2008-01
9579,United States,USA,2008-01-12,0,2008-01
9580,United States,USA,2009-01-01,0,2009-01
9581,United States,USA,2009-01-02,0,2009-01
9582,United States,USA,2009-01-03,0,2009-01
9583,United States,USA,2009-01-04,0,2009-01
9584,United States,USA,2009-01-05,0,2009-01
9585,United States,USA,2009-01-06,0,2009-01
9586,United States,USA,2009-01-07,0,2009-01
9587,United States,USA,2009-01-08,0,2009-01
9588,United States,USA,2009-01-09,0,2009-01
9589,United States,USA,2009-01-10,0,2009-01
9590,United States,USA,2009-01-11,0,2009-01
9591,United States,USA,2009-01-12,0,2009-01
9592,United States,USA,2010-01-01,0,2010-01
9593,United States,USA,2010-01-02,0,2010-01
9594,United States,USA,2010-01-03,0,2010-01
9595,United States,USA,2010-01-04,0,2010-01
9596,United States,USA,2010-01-05,0,2010-01
9597,United States,USA,2010-01-06,0,2010-01
9598,United States,USA,2010-01-07,0,2010-01
9599,United States,USA,2010-01-08,0,2010-01
9600,United States,USA,2010-01-09,0,2010-01
9601,United States,USA,2010-01-10,0,2010-01
9602,United States,USA,2010-01-11,0,2010-01
9603,United States,USA,2010-01-12,0,2010-01
9604,United States,USA,2011-01-01,0,2011-01
9605,United States,USA,2011-01-02,0,2011-01
9606,United States,USA,2011-01-03,0,2011-01
9607,United States,USA,2011-01-04,0,2011-01
9608,United States,USA,2011-01-05,0,2011-01
9609,United States,USA,2011-01-06,0,2011-01
9610,United States,USA,2011-01-07,0,2011-01
9611,United States,USA,2011-01-08,0,2011-01
9612,United States,USA,2011-01-09,0,2011-01
9613,United States,USA,2011-01-10,0,2011-01
9614,United States,USA,2011-01-11,0,2011-01
9615,United States,USA,2011-01-12,0,2011-01
9616,United States,USA,2012-01-01,0,2012-01
9617,United States,USA,2012-01-02,0,2012-01
9618,United States,USA,2012-01-03,0,2012-01
9619,United States,USA,2012-01-04,0,2012-01
9620,United States,USA,2012-01-05,0,2012-01
9621,United States,USA,2012-01-06,0,2012-01
9622,United States,USA,2012-01-07,0,2012-01
9623,United States,USA,2012-01-08,0,2012-01
9624,United States,USA,2012-01-09,0,2012-01
9625,United States,USA,2012-01-10,0,2012-01
9626,United States,USA,2012-01-11,0,2012-01
9627,United States,USA,2012-01-12,0,2012-01
9628,United States,USA,2013-01-01,0,2013-01
9629,United States,USA,2013-01-02,0,2013-01
9630,United States,USA,2013-01-03,0,2013-01
9631,United States,USA,2013-01-04,0,2013-01
9632,United States,USA,2013-01-05,0,2013-01
9633,United States,USA,2013-01-06,0,2013-01
9634,United States,USA,2013-01-07,0,2013-01
9635,United States,USA,2013-01-08,0,2013-01
9636,United States,USA,2013-01-09,0,2013-01
9637,United States,USA,2013-01-10,0,2013-01
9638,United States,USA,2013-01-11,0,2013-01
9639,United States,USA,2013-01-12,0,2013-01
9640,United States,USA,2014-01-01,0,2014-01
9641,United States,USA,2014-01-02,0,2014-01
9642,United States,USA,2014-01-03,0,2014-01
9643,United States,USA,2014-01-04,0,2014-01
9644,United States,USA,2014-01-05,0,2014-01
9645,United States,USA,2014-01-06,0,2014-01
9646,United States,USA,2014-01-07,0,2014-01
9647,United States,USA,2014-01-08,0,2014-01
9648,United States,USA,2014-01-09,0,2014-01
9649,United States,USA,2014-01-10,0,2014-01
9650,United States,USA,2014-01-11,0,2014-01
9651,United States,USA,2014-01-12,0,2014-01
9652,United States,USA,2015-01-01,0,2015-01
9653,United States,USA,2015-01-02,0,2015-01
9654,United States,USA,2015-01-03,0,2015-01
9655,United States,USA,2015-01-04,0,2015-01
9656,United States,USA,2015-01-05,0,2015-01
9657,United States,USA,2015-01-06,0,2015-01
9658,United States,USA,2015-01-07,0,2015-01
9659,United States,USA,2015-01-08,0,2015-01
9660,United States,USA,2015-01-09,0,2015-01
9661,United States,USA,2015-01-10,0,2015-01
9662,United States,USA,2015-01-11,0,2015-01
9663,United States,USA,2015-01-12,0,2015-01
9664,United States,USA,2016-01-01,0,2016-01
9665,United States,USA,2016-01-02,0,2016-01
9666,United States,USA,2016-01-03,0,2016-01
9667,United States,USA,2016-01-04,0,2016-01
9668,United States,USA,2016-01-05,0,2016-01
9669,United States,USA,2016-01-06,0,2016-01
9670,United States,USA,2016-01-07,0,2016-01
9671,United States,USA,2016-01-08,0,2016-01
9672,United States,USA,2016-01-09,0,2016-01
9673,United States,USA,2016-01-10,0,2016-01
9674,United States,USA,2016-01-11,0,2016-01
9675,United States,USA,2016-01-12,0,2016-01
9676,United States,USA,2017-01-01,0,2017-01
9677,United States,USA,2017-01-02,0,2017-01
9678,United States,USA,2017-01-03,0,2017-01
9679,United States,USA,2017-01-04,0,2017-01
9680,United States,USA,2017-01-05,0,2017-01
9681,United States,USA,2017-01-06,0,2017-01
9682,United States,USA,2017-01-07,0,2017-01
9683,United States,USA,2017-01-08,0,2017-01
9684,United States,USA,2017-01-09,0,2017-01
9685,United States,USA,2017-01-10,0,2017-01
9686,United States,USA,2017-01-11,0,2017-01
9687,United States,USA,2017-01-12,0,2017-01
9688,United States,USA,2018-01-01,0,2018-01
9689,United States,USA,2018-01-02,0,2018-01
9690,United States,USA,2018-01-03,0,2018-01
9691,United States,USA,2018-01-04,0,2018-01
9692,United States,USA,2018-01-05,0,2018-01
9693,United States,USA,2018-01-06,0,2018-01
9694,United States,USA,2018-01-07,0,2018-01
9695,United States,USA,2018-01-08,0,2018-01
9696,United States,USA,2018-01-09,0,2018-01
9697,United States,USA,2018-01-10,0,2018-01
9698,United States,USA,2018-01-11,0,2018-01
9699,United States,USA,2018-01-12,0,2018-01
9700,United States,USA,2019-01-01,0,2019-01
9701,United States,USA,2019-01-02,0,2019-01
9702,United States,USA,2019-01-03,0,2019-01
9703,United States,USA,2019-01-04,0,2019-01
9704,United States,USA,2019-01-05,0,2019-01
9705,United States,USA,2019-01-06,0,2019-01
9706,United States,USA,2019-01-07,0,2019-01
9707,United States,USA,2019-01-08,0,2019-01
9708,United States,USA,2019-01-09,0,2019-01
9709,United States,USA,2019-01-10,0,2019-01
9710,United States,USA,2019-01-11,0,2019-01
9711,United States,USA,2019-01-12,0,2019-01
9712,United States,USA,2020-01-01,0,2020-01
9713,United States,USA,2020-01-02,0,2020-01
9714,United States,USA,2020-01-03,0,2020-01
9715,United States,USA,2020-01-04,0,2020-01
9716,United States,USA,2020-01-05,0,2020-01
9717,United States,USA,2020-01-06,0,2020-01
9718,United States,USA,2020-01-07,0,2020-01
9719,United States,USA,2020-01-08,0,2020-01
9720,United States,USA,2020-01-09,0,2020-01
9721,United States,USA,2020-01-10,0,2020-01
9722,United States,USA,2020-01-11,0,2020-01
9723,United States,USA,2020-01-12,0,2020-01
9724,United States,USA,2021-01-01,0,2021-01
9725,United States,USA,2021-01-02,0,2021-01
9726,United States,USA,2021-01-03,0,2021-01
9727,United States,USA,2021-01-04,0,2021-01
9728,United States,USA,2021-01-05,0,2021-01
9729,United States,USA,2021-01-06,0,2021-01
9730,United States,USA,2021-01-07,0,2021-01
9731,United States,USA,2021-01-08,0,2021-01
9732,United States,USA,2021-01-09,0,2021-01
9733,United States,USA,2021-01-10,0,2021-01
9734,United States,USA,2021-01-11,0,2021-01
9735,United States,USA,2021-01-12,0,2021-01
9736,United States,USA,2022-01-01,0,2022-01
9737,United States,USA,2022-01-02,0,2022-01
9738,United States,USA,2022-01-03,0,2022-01
9739,United States,USA,2022-01-04,1,2022-01
9740,United States,USA,2022-01-05,0,2022-01
9741,United States,USA,2022-01-06,0,2022-01
9742,United States,USA,2022-01-07,0,2022-01
9743,United States,USA,2022-01-08,0,2022-01
9744,United States,USA,2022-01-09,0,2022-01
9745,United States,USA,2022-01-10,0,2022-01
9746,United States,USA,2022-01-11,0,2022-01
9747,United States,USA,2022-01-12,0,2022-01
9748,United States,USA,2023-01-01,0,2023-01
9749,United States,USA,2023-01-02,0,2023-01
9750,United States,USA,2023-01-03,0,2023-01
9751,United States,USA,2023-01-04,0,2023-01
9752,United States,USA,2023-01-05,0,2023-01
9753,United States,USA,2023-01-06,0,2023-01
9754,United States,USA,2023-01-07,0,2023-01
9755,United States,USA,2023-01-08,0,2023-01
9756,United States,USA,2023-01-09,0,2023-01
9757,United States,USA,2023-01-10,0,2023-01
9758,United States,USA,2023-01-11,0,2023-01
9759,United States,USA,2023-01-12,0,2023-01
9760,United States,USA,2024-01-01,0,2024-01
9761,United States,USA,2024-01-02,0,2024-01
9762,United States,USA,2024-01-03,0,2024-01
9763,United States,USA,2024-01-04,1,2024-01
9764,United States,USA,2024-01-05,2,2024-01
9765,United States,USA,2024-01-06,0,2024-01
9766,United States,USA,2024-01-07,10,2024-01
9767,United States,USA,2024-01-08,0,2024-01
9768,United States,USA,2024-01-09,1,2024-01
9769,United States,USA,2024-01-10,30,2024-01
9770,United States,USA,2024-01-11,13,2024-01
9771,United States,USA,2024-01-12,9,2024-01
9772,United States,USA,2025-01-01,1,2025-01
9773,Vietnam,VNM,1997-01-01,0,1997-01
9774,Vietnam,VNM,1997-01-02,0,1997-01
9775,Vietnam,VNM,1997-01-03,0,1997-01
9776,Vietnam,VNM,1997-01-04,0,1997-01
9777,Vietnam,VNM,1997-01-05,0,1997-01
9778,Vietnam,VNM,1997-01-06,0,1997-01
9779,Vietnam,VNM,1997-01-07,0,1997-01
9780,Vietnam,VNM,1997-01-08,0,1997-01
9781,Vietnam,VNM,1997-01-09,0,1997-01
9782,Vietnam,VNM,1997-01-10,0,1997-01
9783,Vietnam,VNM,1997-01-11,0,1997-01
9784,Vietnam,VNM,1997-01-12,0,1997-01
9785,Vietnam,VNM,1998-01-01,0,1998-01
